Format Version,1.24,Take Name,Take 2025-02-16 04.33.44 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-16 04.33.44.861 PM,Capture Start Frame,240899,Total Frames in Take,3062,Total Exported Frames,3062,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
182,1.516667,0.016657,-0.779461,0.015336,-0.626042,2205.873535,819.524414,1393.698608,2183.726318,989.738342,1586.337280,2172.993652,972.078430,1228.944946,2210.374023,788.485840,1465.567749,2213.424805,788.254883,1293.522339,2248.847656,559.064880,1394.120361,-0.007569,-0.776272,0.010228,-0.630270,2129.001709,706.144165,1371.418335,2133.084961,936.534668,1252.394409,2133.837891,917.446106,1512.396851,2119.906250,681.184570,1359.093506,2113.192139,492.846619,1472.206421,2144.986816,502.708374,1261.000732,2127.935547,937.363525,1254.336548,2133.379150,918.546448,1512.247070,2135.615234,680.546387,1360.532959,2109.978271,492.858246,1471.281006,2140.379395,497.287689,1259.309326,2182.715820,990.766968,1583.485229,,,,2213.603516,785.820129,1471.388550,2212.598877,791.630310,1294.912964,2248.388184,557.727539,1392.527588,,,,,,,,,,,,,,,,2172.393066,982.920044,1231.453369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1.525000,0.016784,-0.779546,0.016382,-0.625905,2207.338623,819.270264,1394.130249,2185.437500,989.853882,1586.469849,2174.581787,971.565430,1229.112793,2211.825195,788.355530,1466.053467,2214.826172,787.812744,1294.008057,2250.021973,558.764038,1395.006592,-0.007019,-0.777018,0.009888,-0.629361,2130.362549,706.153992,1371.858887,2133.871338,936.533264,1252.794922,2135.261475,917.481079,1512.797363,2121.269775,681.181213,1359.558838,2115.062744,492.850159,1472.712402,2146.346924,502.723755,1261.430908,2129.138428,937.326660,1254.682251,2134.880859,918.483215,1512.699951,2136.862061,680.520203,1360.921143,2111.729004,492.952148,1471.787231,2142.173340,497.227203,1259.675293,2184.434326,990.674866,1584.263306,,,,2215.307861,786.111328,1470.817261,2213.751709,791.511841,1295.626343,2249.337402,557.402954,1393.371460,,,,,,,,,,,,,,,,2173.642090,983.366699,1230.545410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1.533333,0.016603,-0.779940,0.017023,-0.625403,2208.662354,818.960815,1394.872437,2187.191162,989.717896,1587.106567,2175.868896,971.164307,1229.777588,2213.204346,788.096924,1466.814087,2215.989502,787.417297,1294.765503,2251.056641,558.407898,1395.897949,-0.006854,-0.777806,0.009779,-0.628391,2131.637939,706.156311,1372.268433,2134.760254,936.535583,1253.193848,2136.808105,917.486816,1513.192139,2122.524170,681.179871,1359.991455,2116.673096,492.847748,1473.162109,2147.424805,502.731018,1261.802856,2130.418701,937.292175,1255.078003,2136.434814,918.463379,1513.069336,2138.195312,680.532593,1361.382812,2113.561523,492.940308,1472.232300,2143.256104,497.323730,1260.149292,2186.144531,990.550781,1585.005859,,,,2216.854736,785.869629,1471.633911,2214.770020,791.404175,1296.150024,2250.304443,557.050903,1394.277710,,,,,,,,,,,,,,,,2174.619873,983.266174,1230.835083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1.541667,0.012097,-0.779214,0.014784,-0.626467,2211.041260,820.320251,1395.366333,2189.767578,989.402649,1589.097046,2179.321045,974.161133,1231.584717,2215.263184,788.781799,1467.034424,2218.504395,789.662109,1294.994751,2252.349365,559.593933,1394.120483,-0.006876,-0.778951,0.009566,-0.626975,2132.821533,706.228516,1372.657715,2135.459717,936.656128,1253.664795,2138.457764,917.503784,1513.646362,2123.668701,681.254944,1360.403931,2118.270752,492.876221,1473.519531,2148.250977,502.850891,1262.053955,2131.617920,937.329712,1255.439697,2138.099609,918.572998,1513.509033,2139.666504,680.712769,1361.965332,2115.022705,492.981934,1472.368652,2144.356934,497.268402,1260.530029,2187.647217,990.409058,1585.398804,2175.833984,983.458130,1230.637817,2218.236328,786.050415,1471.517334,2220.899658,797.451355,1282.132935,2251.272705,556.735535,1395.254883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1.550000,0.012400,-0.779393,0.014905,-0.626235,2212.287109,820.574829,1395.152100,2191.075684,989.760620,1588.799194,2180.422363,974.312744,1231.301880,2216.561279,789.078491,1466.835571,2219.700684,789.862000,1294.793457,2253.675781,559.860718,1394.030029,-0.007124,-0.778716,0.009596,-0.627263,2134.235596,706.279053,1372.949341,2137.059570,936.735901,1254.017578,2139.855469,917.515869,1513.996338,2125.081299,681.312439,1360.682373,2119.519531,492.907135,1473.745728,2149.662354,502.923248,1262.305176,2132.822266,937.418762,1255.719482,2139.388672,918.735596,1513.863525,2141.118164,680.758667,1362.380371,2116.291992,492.872528,1472.526611,2145.341309,497.324158,1260.852539,2189.147461,990.493469,1585.477173,2176.742188,983.264038,1231.132568,2219.774414,786.501160,1471.028564,2222.145752,797.373657,1282.336304,2252.597168,556.701660,1395.411255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1.558333,0.012621,-0.779748,0.014626,-0.625795,2213.405518,820.889526,1394.666138,2192.302246,990.030518,1588.364258,2181.250000,974.631897,1230.876953,2217.782959,789.384705,1466.339722,2220.724609,790.197510,1294.294312,2254.967529,560.203430,1393.455444,-0.007233,-0.779552,0.009414,-0.626225,2135.485840,706.259399,1373.191772,2137.982178,936.770081,1254.356812,2141.470703,917.432861,1514.318481,2126.300293,681.297974,1360.937866,2121.048340,492.841339,1473.930542,2150.627930,502.954376,1262.415039,2133.899658,937.429810,1256.042847,2141.029785,918.732788,1514.159668,2142.298340,680.756165,1362.607910,2117.846680,492.755371,1472.577759,2146.481689,497.403107,1261.249756,2190.683594,990.596130,1585.333374,2177.874268,983.535339,1230.734009,2221.044678,786.722229,1470.916260,2223.012451,796.797791,1283.615967,2254.052979,556.945190,1394.917847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1.566667,0.012587,-0.780371,0.013173,-0.625052,2214.627441,821.292969,1394.377075,2193.615234,989.950195,1588.506470,2181.883057,975.356750,1231.007080,2219.200928,789.630676,1465.968994,2221.801025,790.845215,1293.920410,2256.636963,560.682678,1392.482300,-0.007425,-0.779732,0.009612,-0.625996,2136.776611,706.244446,1373.369019,2139.330322,936.746582,1254.518677,2142.959229,917.423157,1514.479492,2127.570068,681.287292,1361.122070,2122.280518,492.840424,1474.129150,2151.742920,502.924438,1262.595947,2135.126709,937.427185,1256.161987,2142.491943,918.736511,1514.319336,2143.501221,680.718201,1362.797607,2118.985840,492.706238,1472.720337,2147.464355,497.416840,1261.534912,2192.008301,990.529297,1585.778320,2178.713379,983.501343,1230.910034,2222.272217,787.199585,1469.979736,2224.239258,797.126587,1283.055908,2255.665527,557.424622,1394.027832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1.575000,0.011615,-0.781191,0.011602,-0.624076,2215.934814,821.328491,1394.726685,2195.353271,989.264709,1589.526001,2182.710693,975.976501,1232.006836,2220.704102,789.405945,1466.189941,2222.863037,791.251892,1294.140991,2258.042236,560.743958,1391.769165,-0.007728,-0.780287,0.009824,-0.625297,2137.925781,706.229675,1373.541382,2140.438965,936.738220,1254.702515,2144.516602,917.393738,1514.655151,2128.678955,681.280212,1361.309082,2123.450928,492.829376,1474.312500,2152.543457,502.906433,1262.727783,2136.224121,937.425049,1256.417114,2144.036377,918.760864,1514.473755,2144.708740,680.655212,1362.960449,2120.149902,492.642761,1472.834839,2148.141602,497.463776,1261.827148,2193.352051,990.473083,1586.040894,2179.734619,983.827637,1230.347168,2223.457031,786.503296,1471.217896,2225.115479,796.991272,1283.218994,2257.146240,558.111084,1392.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1.583333,0.011772,-0.781023,0.009805,-0.624314,2216.830566,822.158447,1393.793335,2195.725830,989.532837,1589.019775,2183.306885,977.147949,1231.460327,2221.641602,790.061096,1465.175659,2223.887207,792.362305,1293.133179,2259.590332,561.688416,1390.177490,-0.007916,-0.780496,0.010290,-0.625026,2139.152344,706.264587,1373.726685,2141.786133,936.713135,1254.774292,2146.025635,917.491211,1514.733398,2129.875244,681.317322,1361.512939,2124.559326,492.925995,1474.611450,2153.515137,502.874847,1263.001831,2137.547607,937.377197,1256.449951,2145.542236,918.786682,1514.595459,2145.972168,680.608398,1363.040283,2121.291504,492.762543,1473.201904,2148.916260,497.497894,1262.066406,2194.447266,990.328613,1586.420654,2180.693115,984.027100,1229.935669,2224.662354,786.391235,1471.784058,2226.256836,797.297791,1282.690796,2258.779053,558.797424,1391.293457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1.591667,0.011322,-0.780952,0.008048,-0.624436,2217.637939,822.687012,1392.955688,2196.234863,989.382996,1588.729370,2183.922363,978.162292,1231.127686,2222.479492,790.360962,1464.232544,2224.764160,793.234558,1292.199219,2260.788574,562.294617,1388.489136,-0.007988,-0.781271,0.010336,-0.624055,2140.240479,706.269714,1373.871826,2142.619629,936.723999,1254.925171,2147.501709,917.487793,1514.871826,2130.928467,681.324707,1361.679810,2125.860107,492.928497,1474.781372,2154.291748,502.883209,1263.101074,2138.583496,937.362732,1256.604614,2147.006836,918.802063,1514.689331,2146.916992,680.670898,1363.157227,2122.282227,492.745789,1473.244019,2149.744141,497.502136,1262.200928,2195.594238,989.746704,1586.999146,2181.653564,984.094910,1229.997437,2225.662354,785.897217,1473.008789,2227.098877,796.873108,1283.599121,2260.298340,559.667297,1389.615356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1.600000,0.011486,-0.781157,0.006044,-0.624200,2218.979004,822.777649,1393.201172,2197.250488,988.841431,1589.475464,2184.726807,978.631653,1231.850952,2223.957764,790.256897,1464.380005,2226.117920,793.639404,1292.354248,2262.842285,562.519043,1387.944580,-0.008052,-0.781836,0.010740,-0.623340,2141.219971,706.325256,1373.968628,2143.521973,936.715149,1254.895752,2148.867676,917.613281,1514.843384,2131.870605,681.379517,1361.806885,2126.894287,493.046112,1475.017212,2154.944824,502.871643,1263.280029,2139.496826,937.389343,1256.706421,2148.424072,918.704834,1514.618896,2148.244385,680.652588,1363.167603,2123.010254,492.990143,1473.511841,2150.502441,497.690186,1262.354858,2196.607422,989.483215,1587.812012,2182.731934,984.107300,1230.077515,2226.781494,785.947510,1473.201904,2227.389160,795.857117,1285.778809,2261.953613,560.562439,1387.823853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1.608333,0.011529,-0.781792,0.004380,-0.623418,2219.959961,822.676819,1393.756592,2198.283203,988.196350,1590.496094,2185.045654,978.866089,1232.873047,2225.153564,789.986572,1464.842285,2226.953125,793.809387,1292.821777,2264.363281,562.526184,1387.749634,-0.007722,-0.782097,0.010833,-0.623015,2142.738770,706.451843,1374.087402,2144.849609,936.777405,1254.886719,2150.421143,917.819946,1514.840088,2133.389160,681.495728,1361.947144,2128.582764,493.222412,1475.264771,2156.451660,502.943146,1263.498657,2140.272217,937.398621,1256.764893,2149.981689,918.701355,1514.567505,2148.946533,681.128906,1363.384399,2123.760986,493.204132,1473.569946,2151.243164,497.792480,1262.514160,2197.706543,989.033020,1588.834351,2183.627686,983.809937,1230.613159,2227.695557,785.295776,1474.554443,2227.436768,794.551270,1288.576416,2263.477783,561.309509,1386.248779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1.616667,0.009898,-0.781969,0.002009,-0.623236,2221.380615,822.574341,1394.406006,2199.745850,986.953247,1592.103882,2186.316162,979.670288,1234.440552,2226.626465,789.478699,1465.300049,2228.330078,794.289490,1293.303223,2265.884277,562.480225,1386.881836,-0.007176,-0.782219,0.010764,-0.622870,2144.190186,706.605408,1374.158203,2146.038086,936.865356,1254.826294,2151.728760,918.060364,1514.788208,2134.859131,681.633728,1362.035645,2130.273682,493.420135,1475.461670,2158.050781,503.047119,1263.679321,2141.124756,937.406128,1256.798462,2151.178955,919.060791,1514.444824,2149.547119,681.350098,1363.497192,2124.624268,493.233246,1473.556152,2152.144775,497.807220,1262.615723,2198.686523,988.592957,1590.128784,2184.692139,983.633118,1230.749634,2228.666748,785.721252,1473.856567,2229.712158,796.086487,1284.673828,2264.727539,561.771118,1385.129028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1.625000,0.009351,-0.782325,0.000285,-0.622800,2222.612061,821.840332,1396.095093,2200.995605,985.524109,1594.370972,2187.160400,979.429321,1236.700806,2227.982422,788.512756,1466.870972,2229.480469,793.905396,1294.889526,2267.440918,561.830627,1387.642456,-0.006946,-0.781880,0.010653,-0.623299,2145.250244,706.615051,1374.159668,2147.112549,936.860718,1254.800659,2152.529785,918.091553,1514.770874,2135.945068,681.637024,1362.030273,2131.330566,493.435608,1475.475098,2159.333740,503.049744,1263.721802,2142.027344,937.389404,1256.806030,2151.947998,918.923462,1514.418457,2150.188721,681.469971,1363.527466,2125.453369,493.266022,1473.503906,2152.815674,497.777954,1262.613037,2199.607666,987.822266,1591.747437,2185.450195,983.256653,1231.188110,2229.510010,785.505432,1474.010132,2230.942383,796.511353,1283.203613,2265.878906,562.076538,1384.380005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1.633333,0.008452,-0.782134,-0.000785,-0.623052,2223.486572,821.538269,1397.040527,2201.759521,984.668335,1595.760132,2188.143799,979.574951,1238.065918,2228.811279,788.012451,1467.726196,2230.415283,793.885986,1295.761597,2268.302734,561.550049,1387.888184,-0.007616,-0.781817,0.011538,-0.623355,2146.124512,706.667664,1373.937134,2148.502197,936.842896,1254.451538,2153.834961,918.205566,1514.432861,2136.767578,681.703064,1361.819824,2131.729248,493.574615,1475.367676,2159.788574,503.011658,1263.613892,2142.814453,937.403503,1256.732300,2153.300049,919.049988,1514.035400,2151.012939,681.562744,1363.468384,2126.050293,493.445221,1473.399658,2153.559082,497.895142,1262.561768,2200.273193,987.067749,1593.997437,2186.416992,983.220337,1231.039307,2230.245361,785.435425,1473.959961,2231.679443,796.587769,1282.947510,2266.617676,562.034973,1384.339111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1.641667,0.007133,-0.781871,-0.001501,-0.623397,2223.688477,822.002258,1396.241821,2201.981689,984.606384,1595.394165,2188.665771,980.519958,1237.675903,2228.913574,788.274536,1466.838867,2230.671143,794.622620,1294.892578,2268.208740,561.988098,1386.407104,-0.007034,-0.781697,0.010960,-0.623523,2147.295898,706.635620,1373.756958,2149.346191,936.835083,1254.312012,2154.603760,918.161499,1514.292480,2137.984863,681.657837,1361.631592,2133.207520,493.501740,1475.145020,2161.337402,503.021240,1263.404297,2143.467285,937.405029,1256.583862,2154.028564,918.910767,1513.910278,2152.050293,681.557251,1363.210083,2126.958252,493.351868,1473.027954,2154.762451,497.881378,1262.333130,2200.954590,986.215393,1596.320312,2187.259277,983.029358,1231.168091,2230.953369,785.687500,1473.217041,2231.643799,795.537231,1285.062500,2267.078369,561.780273,1384.837036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1.650000,0.005116,-0.782662,-0.002670,-0.622420,2224.122314,821.637146,1397.497559,2203.198486,983.414551,1597.405640,2188.969482,980.898926,1239.708008,2229.468506,787.595398,1467.934570,2230.801514,794.684509,1296.013306,2268.173096,561.592834,1386.425781,-0.007143,-0.780583,0.011049,-0.624914,2148.417725,706.585693,1373.426147,2150.955078,936.779053,1253.978638,2155.280518,918.116272,1513.977051,2139.143311,681.609863,1361.268921,2133.911133,493.460419,1474.773193,2162.798340,502.962402,1263.133667,2144.218506,937.403137,1256.467407,2154.726074,918.773682,1513.643433,2153.417236,681.420410,1362.681885,2127.852539,493.410095,1472.808960,2155.541016,497.814270,1262.116089,2201.562256,985.530518,1597.860352,2187.912598,982.764221,1231.520752,2231.637451,785.763245,1472.713867,,,,2267.645996,561.467346,1385.173584,,,,,,,,,,,,,2233.396729,796.962341,1281.512329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1.658333,0.004184,-0.782534,-0.003205,-0.622585,2224.820312,821.376709,1398.235718,2203.943359,982.770447,1598.458496,2189.857910,980.981567,1240.750732,2230.110840,787.189819,1468.606689,2231.519775,794.621826,1296.700562,2268.669434,561.320068,1386.661499,-0.007437,-0.779674,0.011324,-0.626040,2149.224609,706.549988,1373.119629,2152.289795,936.729431,1253.657593,2155.847656,918.089050,1513.669312,2139.965576,681.580322,1360.937866,2134.256104,493.446259,1474.444580,2163.763672,502.904541,1262.888916,2144.980713,937.417725,1256.351440,2155.291016,918.753723,1513.357422,2154.499268,681.262024,1362.246948,2128.317383,493.428314,1472.566895,2156.249268,497.823395,1261.978149,2201.964600,984.999023,1599.075317,2188.799072,982.426636,1232.168335,2232.143555,785.872559,1472.327393,,,,2268.123779,561.255066,1385.439575,,,,,,,,,,,,,2233.984863,796.947388,1281.376587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1.666667,0.003445,-0.782275,-0.003483,-0.622914,2225.374268,821.236084,1398.704712,2204.461914,982.374451,1599.129395,2190.671875,981.083130,1241.407959,2230.578613,786.949402,1469.033569,2232.136230,794.613770,1297.138916,2269.021973,561.159973,1386.813354,-0.007658,-0.778586,0.011507,-0.627386,2149.893555,706.630188,1372.837646,2153.501709,936.801392,1253.374878,2156.148438,918.173035,1513.398438,2140.662598,681.664978,1360.625244,2134.454834,493.540344,1474.121460,2164.699951,502.970581,1262.668579,2146.428467,937.405457,1255.771484,2155.571777,918.837402,1513.174927,2155.347168,681.246460,1361.850464,2128.738281,493.550781,1472.284546,2156.793213,498.004242,1261.781860,2202.208252,984.570740,1600.134155,2189.419678,982.580078,1231.892212,2232.552490,785.938232,1472.084351,,,,2268.462891,561.039673,1385.747314,,,,,,,,,,,,,2234.636963,796.600342,1281.150513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1.675000,0.003064,-0.782005,-0.003470,-0.623256,2225.858887,821.097473,1398.969604,2204.870605,982.156616,1599.450073,2191.391113,981.037964,1241.716309,2230.981201,786.775330,1469.287231,2232.692871,794.517700,1297.397461,2269.358154,561.000244,1386.996704,-0.007628,-0.777266,0.011443,-0.629022,2150.828369,706.667664,1372.495850,2154.905518,936.840149,1253.050781,2156.461914,918.210510,1513.082886,2141.652588,681.701233,1360.244629,2134.994629,493.574982,1473.712646,2166.127197,503.010925,1262.388794,2147.297607,937.397095,1255.447021,2155.877197,918.913879,1512.907837,2156.249023,681.172363,1361.330811,2129.016113,493.589020,1471.824707,2157.573242,497.794098,1261.366699,2202.381104,984.221802,1600.933960,2189.997803,982.529663,1231.909180,2232.936523,786.027222,1471.750610,,,,2268.779541,560.813354,1386.085449,,,,,,,,,,,,,2235.172119,796.501282,1281.021240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1.683333,-0.018378,-0.754637,0.002345,-0.655881,2235.132812,822.311096,1400.515259,2203.584473,980.821167,1601.642578,2220.634277,986.082520,1244.098145,2232.860596,786.666504,1470.322998,2249.536621,797.125854,1299.380005,2269.048340,560.859863,1387.132324,-0.007893,-0.777903,0.011634,-0.628227,2150.814209,706.687866,1372.038818,2154.800537,936.865234,1252.599976,2156.873291,918.218018,1512.627075,2141.597168,681.728333,1359.804688,2135.045410,493.599243,1473.274292,2165.754883,503.028046,1261.888306,2147.598633,937.617554,1255.141724,2156.358398,918.909180,1512.385132,2156.977295,681.165344,1360.953369,2129.317627,493.647583,1471.393066,2158.175781,497.848022,1261.115234,2202.551270,983.981628,1601.370483,,,,2233.238037,786.122437,1471.353394,,,,2268.983887,560.567871,1386.391479,,,,,,,,,,,,,,,,2190.797607,982.670593,1231.454590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1.691667,-0.023566,-0.747293,0.004084,-0.664065,2237.580322,822.414429,1400.971069,2203.256348,980.491943,1601.984375,2228.208008,986.910156,1244.923218,2233.408203,786.535156,1470.570435,2253.941650,797.458618,1300.077026,2269.086914,560.676880,1387.299805,-0.008244,-0.777015,0.012082,-0.629312,2151.379883,706.617188,1371.531982,2155.953857,936.754822,1252.037598,2157.276855,918.181946,1512.075073,2142.169678,681.664185,1359.279297,2135.093018,493.575806,1472.785034,2166.405518,502.908661,1261.483032,2148.203613,937.587769,1254.761475,2156.721680,918.935974,1511.853271,2158.670166,680.801331,1360.207397,2129.410645,493.697479,1470.994751,2158.787842,497.913239,1260.861816,2202.743164,983.630310,1601.978760,,,,2233.499023,786.031677,1471.212158,,,,2269.137451,560.318726,1386.672363,,,,,,,,,,,,,,,,2191.555176,982.903198,1230.618042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1.700000,-0.024530,-0.745701,0.004660,-0.665812,2238.190918,822.264160,1401.014404,2203.279785,980.354797,1601.916138,2229.926025,986.830505,1244.978516,2233.610107,786.372131,1470.581665,2254.969971,797.303528,1300.190308,2269.167969,560.460144,1387.405151,-0.008121,-0.776219,0.012117,-0.630294,2151.862061,706.649902,1371.126709,2156.701416,936.759033,1251.588013,2157.371094,918.249939,1511.632446,2142.686768,681.692444,1358.856934,2135.353760,493.630707,1472.390259,2167.197754,502.916870,1261.165894,2148.884521,937.641968,1254.310181,2156.834717,918.991699,1511.439941,2159.166504,680.817383,1359.867554,2129.460938,493.766907,1470.624146,2159.706055,497.735962,1260.310303,2202.814453,983.240234,1602.639526,,,,2233.673096,786.010864,1470.809326,,,,2269.230957,560.036011,1386.949463,,,,,,,,,,,,,,,,2192.162598,982.988892,1230.085693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1.708333,-0.025309,-0.744189,0.005130,-0.667470,2238.695068,822.112854,1401.051880,2203.178223,980.220459,1601.834106,2231.431641,986.730957,1245.020752,2233.737305,786.212952,1470.589111,2255.878662,797.145020,1300.297607,2269.249512,560.255310,1387.517456,-0.009374,-0.775203,0.013104,-0.631507,2151.560059,706.741028,1370.630005,2157.510010,936.833435,1251.109253,2157.294189,918.322815,1511.154419,2142.344727,681.812744,1358.330933,2134.053223,493.775543,1471.838989,2166.597900,502.960144,1260.716919,2149.508301,937.676758,1253.862183,2156.872070,919.049927,1511.051025,2159.609863,680.775574,1359.490845,2129.542236,493.991089,1470.244995,2160.340088,497.677246,1259.932861,2202.741211,982.936523,1603.177856,,,,2233.779541,785.972168,1470.519409,,,,2269.324463,559.761597,1387.214722,,,,,,,,,,,,,,,,2192.754395,983.160950,1229.464966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
